user_id,step,timestamp
user_0789,landing,2024-03-02 00:26:14.160391828
user_1080,landing,2024-03-02 00:28:26.364935438
user_0987,landing,2024-03-02 00:29:41.001146844
user_0152,deposit_form,2024-03-02 00:34:21.699810781
user_1080,registration,2024-03-02 00:37:26.364935438
user_0483,landing,2024-03-02 00:38:20.598121561
user_0331,deposit_form,2024-03-02 00:39:42.676092306
user_1059,deposit_form,2024-03-02 00:42:46.889770238
user_0042,registration,2024-03-02 00:45:11.364095214
user_0666,registration,2024-03-02 00:46:22.402062139
user_0337,landing,2024-03-02 00:47:00.265523204
user_1080,deposit_form,2024-03-02 00:47:26.364935438
user_1125,deposit_form,2024-03-02 00:47:55.349090206
user_0232,landing,2024-03-02 00:48:17.128100984
user_0897,landing,2024-03-02 00:49:08.000069451
user_0831,deposit_form,2024-03-02 00:50:50.734355276
user_0831,deposit_success,2024-03-02 00:52:50.734355276
user_0630,landing,2024-03-02 00:53:37.230606960
user_1059,deposit_success,2024-03-02 00:53:46.889770238
user_0666,deposit_form,2024-03-02 00:55:22.402062139
user_1127,deposit_form,2024-03-02 00:55:52.604594974
user_0788,deposit_form,2024-03-02 00:58:23.193359440
user_0897,registration,2024-03-02 00:59:08.000069451
user_0152,deposit_success,2024-03-02 00:59:21.699810781
user_0788,deposit_success,2024-03-02 00:59:23.193359440
user_0789,registration,2024-03-02 01:00:14.160391828
user_1125,deposit_success,2024-03-02 01:00:55.349090206
user_0042,deposit_form,2024-03-02 01:03:11.364095214
user_0427,landing,2024-03-02 01:06:00.861421442
user_1080,deposit_success,2024-03-02 01:06:26.364935438
user_0050,landing,2024-03-02 01:08:50.605012176
user_0283,landing,2024-03-02 01:09:34.996220064
user_0725,landing,2024-03-02 01:11:31.544198685
user_0165,landing,2024-03-02 01:13:26.261167087
user_0148,deposit_form,2024-03-02 01:13:26.701047550
user_0499,landing,2024-03-02 01:14:20.312716750
user_0483,registration,2024-03-02 01:16:20.598121561
user_0737,landing,2024-03-02 01:16:51.685859913
user_0165,registration,2024-03-02 01:17:26.261167087
user_0963,landing,2024-03-02 01:18:34.405468560
user_0963,registration,2024-03-02 01:19:34.405468560
user_0725,registration,2024-03-02 01:22:31.544198685
user_0395,landing,2024-03-02 01:25:18.276889162
user_0339,landing,2024-03-02 01:26:55.468953074
user_0603,landing,2024-03-02 01:27:03.764758834
user_0148,deposit_success,2024-03-02 01:29:26.701047550
user_0283,registration,2024-03-02 01:34:34.996220064
user_0395,registration,2024-03-02 01:35:18.276889162
user_0737,registration,2024-03-02 01:36:51.685859913
user_1188,landing,2024-03-02 01:41:33.262812456
user_0050,registration,2024-03-02 01:41:50.605012176
user_0725,deposit_form,2024-03-02 01:45:31.544198685
user_1188,registration,2024-03-02 01:45:33.262812456
user_0408,landing,2024-03-02 01:49:38.171631183
user_0897,deposit_form,2024-03-02 01:50:08.000069451
user_0499,registration,2024-03-02 01:51:20.312716750
user_0789,deposit_form,2024-03-02 01:52:14.160391828
user_0483,deposit_form,2024-03-02 01:58:20.598121561
user_0897,deposit_success,2024-03-02 02:03:08.000069451
user_0933,landing,2024-03-02 02:03:33.117815804
user_0963,deposit_form,2024-03-02 02:03:34.405468560
user_1188,deposit_form,2024-03-02 02:05:33.262812456
user_0037,landing,2024-03-02 02:06:35.651402830
user_0483,deposit_success,2024-03-02 02:08:20.598121561
user_0097,landing,2024-03-02 02:09:10.810703113
user_0725,deposit_success,2024-03-02 02:11:31.544198685
user_1149,landing,2024-03-02 02:12:46.006752247
user_0690,landing,2024-03-02 02:13:09.955201155
user_0499,deposit_form,2024-03-02 02:14:20.312716750
user_0499,deposit_success,2024-03-02 02:19:20.312716750
user_1115,landing,2024-03-02 02:19:41.797425054
user_0465,landing,2024-03-02 02:19:47.550906984
user_0933,registration,2024-03-02 02:24:33.117815804
user_0963,deposit_success,2024-03-02 02:24:34.405468560
user_0408,registration,2024-03-02 02:27:38.171631183
user_0097,registration,2024-03-02 02:29:10.810703113
user_0737,deposit_form,2024-03-02 02:29:51.685859913
user_0050,deposit_form,2024-03-02 02:31:50.605012176
user_0385,landing,2024-03-02 02:31:50.611272578
user_1163,landing,2024-03-02 02:32:13.635824110
user_1188,deposit_success,2024-03-02 02:32:33.262812456
user_0690,registration,2024-03-02 02:33:09.955201155
user_0737,deposit_success,2024-03-02 02:33:51.685859913
user_0395,deposit_form,2024-03-02 02:34:18.276889162
user_0292,landing,2024-03-02 02:39:38.009960582
user_0474,landing,2024-03-02 02:45:39.161684005
user_0504,landing,2024-03-02 02:46:56.904719462
user_0137,landing,2024-03-02 02:48:32.627971836
user_0137,registration,2024-03-02 02:49:32.627971836
user_0690,deposit_form,2024-03-02 02:50:09.955201155
user_0465,registration,2024-03-02 02:51:47.550906984
user_0210,landing,2024-03-02 02:52:20.293962654
user_0861,landing,2024-03-02 02:55:43.064399474
user_0505,landing,2024-03-02 02:58:02.375000990
user_0210,registration,2024-03-02 02:58:20.293962654
user_1163,registration,2024-03-02 03:00:13.635824110
user_0075,landing,2024-03-02 03:03:43.048688256
user_0034,landing,2024-03-02 03:07:41.971077933
user_0306,landing,2024-03-02 03:10:50.267919230
user_0357,landing,2024-03-02 03:10:55.201113948
user_0690,deposit_success,2024-03-02 03:12:09.955201155
user_0781,landing,2024-03-02 03:13:23.918955355
user_0781,registration,2024-03-02 03:14:23.918955355
user_0545,landing,2024-03-02 03:17:10.287489069
user_1128,landing,2024-03-02 03:19:36.908725296
user_0292,registration,2024-03-02 03:20:38.009960582
user_0781,deposit_form,2024-03-02 03:25:23.918955355
user_0075,registration,2024-03-02 03:26:43.048688256
user_0511,landing,2024-03-02 03:28:12.592185549
user_0505,registration,2024-03-02 03:29:02.375000990
user_0545,registration,2024-03-02 03:33:10.287489069
user_0341,landing,2024-03-02 03:33:11.404702105
user_0210,deposit_form,2024-03-02 03:33:20.293962654
user_0861,registration,2024-03-02 03:33:43.064399474
user_0353,landing,2024-03-02 03:35:08.185756131
user_0581,landing,2024-03-02 03:35:18.507486350
user_0353,registration,2024-03-02 03:36:08.185756131
user_0011,landing,2024-03-02 03:37:55.771230723
user_0274,landing,2024-03-02 03:38:48.303295191
user_0357,registration,2024-03-02 03:38:55.201113948
user_1128,registration,2024-03-02 03:39:36.908725296
user_0011,registration,2024-03-02 03:39:55.771230723
user_0075,deposit_form,2024-03-02 03:40:43.048688256
user_0961,landing,2024-03-02 03:41:46.681455948
user_0465,deposit_form,2024-03-02 03:42:47.550906984
user_0505,deposit_form,2024-03-02 03:44:02.375000990
user_0210,deposit_success,2024-03-02 03:44:20.293962654
user_0034,registration,2024-03-02 03:44:41.971077933
user_0306,registration,2024-03-02 03:44:50.267919230
user_0465,deposit_success,2024-03-02 03:45:47.550906984
user_0505,deposit_success,2024-03-02 03:53:02.375000990
user_0979,landing,2024-03-02 03:53:19.296989620
user_0511,registration,2024-03-02 03:54:12.592185549
user_0979,registration,2024-03-02 03:55:19.296989620
user_0861,deposit_form,2024-03-02 03:55:43.064399474
user_0341,registration,2024-03-02 04:03:11.404702105
user_0853,landing,2024-03-02 04:03:13.398979053
user_0034,deposit_form,2024-03-02 04:03:41.971077933
user_0458,landing,2024-03-02 04:05:00.034221840
user_0034,deposit_success,2024-03-02 04:05:41.971077933
user_0075,deposit_success,2024-03-02 04:06:43.048688256
user_0292,deposit_form,2024-03-02 04:07:38.009960582
user_0581,registration,2024-03-02 04:08:18.507486350
user_0545,deposit_form,2024-03-02 04:10:10.287489069
user_0679,landing,2024-03-02 04:12:02.210974783
user_1197,landing,2024-03-02 04:13:45.841932681
user_0306,deposit_form,2024-03-02 04:15:50.267919230
user_0274,registration,2024-03-02 04:17:48.303295191
user_0357,deposit_form,2024-03-02 04:17:55.201113948
user_0853,registration,2024-03-02 04:18:13.398979053
user_0895,landing,2024-03-02 04:20:11.313803983
user_0321,landing,2024-03-02 04:22:03.090429577
user_1197,registration,2024-03-02 04:22:45.841932681
user_0469,landing,2024-03-02 04:23:30.672519885
user_0032,landing,2024-03-02 04:23:51.676920578
user_1101,landing,2024-03-02 04:29:04.702624580
user_0357,deposit_success,2024-03-02 04:29:55.201113948
user_0070,landing,2024-03-02 04:33:03.923780475
user_1101,registration,2024-03-02 04:33:04.702624580
user_0654,landing,2024-03-02 04:33:04.994688992
user_0895,registration,2024-03-02 04:35:11.313803983
user_0011,deposit_form,2024-03-02 04:35:55.771230723
user_0469,registration,2024-03-02 04:36:30.672519885
user_1197,deposit_form,2024-03-02 04:36:45.841932681
user_0458,registration,2024-03-02 04:37:00.034221840
user_1101,deposit_form,2024-03-02 04:38:04.702624580
user_0944,landing,2024-03-02 04:39:08.638634401
user_0946,landing,2024-03-02 04:39:32.128529767
user_0895,deposit_form,2024-03-02 04:40:11.313803983
user_0511,deposit_form,2024-03-02 04:45:12.592185549
user_0877,landing,2024-03-02 04:49:14.704926722
user_0622,landing,2024-03-02 04:51:18.953690752
user_0526,landing,2024-03-02 04:54:13.686199218
user_0032,registration,2024-03-02 04:55:51.676920578
user_0458,deposit_form,2024-03-02 04:56:00.034221840
user_0877,registration,2024-03-02 04:56:14.704926722
user_0011,deposit_success,2024-03-02 04:57:55.771230723
user_0122,landing,2024-03-02 04:58:17.202628711
user_0939,landing,2024-03-02 04:58:38.844984709
user_1060,landing,2024-03-02 05:00:17.466303142
user_1101,deposit_success,2024-03-02 05:01:04.702624580
user_0526,registration,2024-03-02 05:03:13.686199218
user_0946,registration,2024-03-02 05:03:32.128529767
user_0458,deposit_success,2024-03-02 05:04:00.034221840
user_0654,registration,2024-03-02 05:04:04.994688992
user_0911,landing,2024-03-02 05:07:04.597178437
user_0469,deposit_form,2024-03-02 05:07:30.672519885
user_0077,landing,2024-03-02 05:09:18.866088388
user_0511,deposit_success,2024-03-02 05:10:12.592185549
user_0641,landing,2024-03-02 05:11:02.692237164
user_0939,registration,2024-03-02 05:11:38.844984709
user_0287,landing,2024-03-02 05:15:36.536981695
user_0558,landing,2024-03-02 05:16:10.294629150
user_0935,landing,2024-03-02 05:21:42.053069793
user_0944,registration,2024-03-02 05:24:08.638634401
user_0122,registration,2024-03-02 05:24:17.202628711
user_0347,landing,2024-03-02 05:26:15.093815359
user_0347,registration,2024-03-02 05:29:15.093815359
user_0577,landing,2024-03-02 05:29:18.548616944
user_1133,landing,2024-03-02 05:33:54.256235335
user_0911,registration,2024-03-02 05:35:04.597178437
user_0654,deposit_form,2024-03-02 05:35:04.994688992
user_0032,deposit_form,2024-03-02 05:38:51.676920578
user_0911,deposit_form,2024-03-02 05:40:04.597178437
user_1146,landing,2024-03-02 05:40:47.737425975
user_0674,landing,2024-03-02 05:41:36.567403879
user_0641,registration,2024-03-02 05:42:02.692237164
user_0939,deposit_form,2024-03-02 05:45:38.844984709
user_0935,registration,2024-03-02 05:45:42.053069793
user_0939,deposit_success,2024-03-02 05:49:38.844984709
user_0674,registration,2024-03-02 05:51:36.567403879
user_0911,deposit_success,2024-03-02 05:53:04.597178437
user_0526,deposit_form,2024-03-02 05:53:13.686199218
user_0287,registration,2024-03-02 05:53:36.536981695
user_0654,deposit_success,2024-03-02 05:57:04.994688992
user_1200,landing,2024-03-02 05:58:40.790079544
user_0944,deposit_form,2024-03-02 06:00:08.638634401
user_0287,deposit_form,2024-03-02 06:00:36.536981695
user_0802,landing,2024-03-02 06:03:05.702218840
user_0461,landing,2024-03-02 06:04:59.471912888
user_1040,landing,2024-03-02 06:07:17.206837510
user_0032,deposit_success,2024-03-02 06:08:51.676920578
user_0119,landing,2024-03-02 06:12:12.831020780
user_0637,landing,2024-03-02 06:12:45.347532933
user_0637,registration,2024-03-02 06:13:45.347532933
user_0731,landing,2024-03-02 06:15:26.675205314
user_0802,registration,2024-03-02 06:16:05.702218840
user_0122,deposit_form,2024-03-02 06:16:17.202628711
user_1081,landing,2024-03-02 06:16:25.286063257
user_0287,deposit_success,2024-03-02 06:18:36.536981695
user_0641,deposit_form,2024-03-02 06:19:02.692237164
user_1082,landing,2024-03-02 06:20:07.647852429
user_0122,deposit_success,2024-03-02 06:21:17.202628711
user_1105,landing,2024-03-02 06:21:21.955375119
user_0817,landing,2024-03-02 06:22:07.107979544
user_1040,registration,2024-03-02 06:23:17.206837510
user_0944,deposit_success,2024-03-02 06:24:08.638634401
user_0774,landing,2024-03-02 06:24:17.772847660
user_1079,landing,2024-03-02 06:24:36.108915156
user_0802,deposit_form,2024-03-02 06:25:05.702218840
user_1200,registration,2024-03-02 06:28:40.790079544
user_0309,landing,2024-03-02 06:28:58.652512604
user_0641,deposit_success,2024-03-02 06:33:02.692237164
user_1105,registration,2024-03-02 06:33:21.955375119
user_0615,landing,2024-03-02 06:38:06.848747631
user_0935,deposit_form,2024-03-02 06:38:42.053069793
user_0674,deposit_form,2024-03-02 06:40:36.567403879
user_1200,deposit_form,2024-03-02 06:41:40.790079544
user_0935,deposit_success,2024-03-02 06:46:42.053069793
user_0802,deposit_success,2024-03-02 06:47:05.702218840
user_0437,landing,2024-03-02 06:50:08.918249521
user_1082,registration,2024-03-02 06:51:07.647852429
user_0817,registration,2024-03-02 06:52:07.107979544
user_0637,deposit_form,2024-03-02 06:52:45.347532933
user_0009,landing,2024-03-02 06:55:55.888969738
user_0557,landing,2024-03-02 06:56:31.483924087
user_1079,registration,2024-03-02 06:58:36.108915156
user_1081,registration,2024-03-02 06:59:25.286063257
user_0615,registration,2024-03-02 07:02:06.848747631
user_1173,landing,2024-03-02 07:03:13.218393250
user_1079,deposit_form,2024-03-02 07:04:36.108915156
user_0437,registration,2024-03-02 07:06:08.918249521
user_1071,landing,2024-03-02 07:07:16.338910929
user_0774,registration,2024-03-02 07:08:17.772847660
user_1081,deposit_form,2024-03-02 07:15:25.286063257
user_0009,registration,2024-03-02 07:15:55.888969738
user_1173,registration,2024-03-02 07:18:13.218393250
user_0213,landing,2024-03-02 07:18:55.651288824
user_0710,landing,2024-03-02 07:19:11.983714928
user_0322,landing,2024-03-02 07:20:45.819752989
user_0009,deposit_form,2024-03-02 07:24:55.888969738
user_0901,landing,2024-03-02 07:26:30.003551098
user_0681,landing,2024-03-02 07:27:15.111972057
user_0941,landing,2024-03-02 07:27:19.149749956
user_0322,registration,2024-03-02 07:28:45.819752989
user_1079,deposit_success,2024-03-02 07:30:36.108915156
user_0009,deposit_success,2024-03-02 07:32:55.888969738
user_0658,landing,2024-03-02 07:33:39.780238068
user_0949,landing,2024-03-02 07:35:57.197432695
user_0949,registration,2024-03-02 07:36:57.197432695
user_0817,deposit_form,2024-03-02 07:37:07.107979544
user_0213,registration,2024-03-02 07:37:55.651288824
user_0025,landing,2024-03-02 07:38:01.070294985
user_0949,deposit_form,2024-03-02 07:40:57.197432695
user_0693,landing,2024-03-02 07:41:26.112543158
user_1081,deposit_success,2024-03-02 07:43:25.286063257
user_0774,deposit_form,2024-03-02 07:45:17.772847660
user_1071,registration,2024-03-02 07:48:16.338910929
user_0528,landing,2024-03-02 07:48:24.626695903
user_0901,registration,2024-03-02 07:49:30.003551098
user_0978,landing,2024-03-02 07:52:26.465604225
user_0693,registration,2024-03-02 07:54:26.112543158
user_0322,deposit_form,2024-03-02 08:00:45.819752989
user_0710,registration,2024-03-02 08:02:11.983714928
user_1054,landing,2024-03-02 08:02:31.080452971
user_0098,landing,2024-03-02 08:02:36.856587134
user_1054,registration,2024-03-02 08:03:31.080452971
user_0176,landing,2024-03-02 08:05:10.456207746
user_1195,landing,2024-03-02 08:05:31.796740021
user_0949,deposit_success,2024-03-02 08:06:57.197432695
user_0941,registration,2024-03-02 08:07:19.149749956
user_0025,registration,2024-03-02 08:08:01.070294985
user_0648,landing,2024-03-02 08:08:51.685763452
user_0714,landing,2024-03-02 08:09:36.861319756
user_0648,registration,2024-03-02 08:09:51.685763452
user_0213,deposit_form,2024-03-02 08:09:55.651288824
user_0176,registration,2024-03-02 08:11:10.456207746
user_1195,registration,2024-03-02 08:11:31.796740021
user_1071,deposit_form,2024-03-02 08:13:16.338910929
user_1195,deposit_form,2024-03-02 08:14:31.796740021
user_0322,deposit_success,2024-03-02 08:14:45.819752989
user_0774,deposit_success,2024-03-02 08:15:17.772847660
user_1086,landing,2024-03-02 08:15:47.442671913
user_1157,landing,2024-03-02 08:18:31.029998223
user_1028,landing,2024-03-02 08:21:06.174609512
user_0377,landing,2024-03-02 08:22:12.647110148
user_0213,deposit_success,2024-03-02 08:22:55.651288824
user_1028,registration,2024-03-02 08:23:06.174609512
user_0176,deposit_form,2024-03-02 08:23:10.456207746
user_1071,deposit_success,2024-03-02 08:24:16.338910929
user_0768,landing,2024-03-02 08:25:05.812415644
user_1087,landing,2024-03-02 08:26:57.500694978
user_1044,landing,2024-03-02 08:27:33.441031710
user_0377,registration,2024-03-02 08:29:12.647110148
user_0783,landing,2024-03-02 08:32:49.971764151
user_0176,deposit_success,2024-03-02 08:33:10.456207746
user_1054,deposit_form,2024-03-02 08:34:31.080452971
user_0941,deposit_form,2024-03-02 08:37:19.149749956
user_0965,landing,2024-03-02 08:37:44.121941140
user_0648,deposit_form,2024-03-02 08:41:51.685763452
user_0901,deposit_form,2024-03-02 08:46:30.003551098
user_0678,landing,2024-03-02 08:46:38.928403995
user_1129,landing,2024-03-02 08:48:01.411797790
user_0058,landing,2024-03-02 08:48:50.478970597
user_0025,deposit_form,2024-03-02 08:49:01.070294985
user_0377,deposit_form,2024-03-02 08:50:12.647110148
user_0574,landing,2024-03-02 08:51:25.144241112
user_0965,registration,2024-03-02 08:54:44.121941140
user_0733,landing,2024-03-02 08:55:03.915783566
user_0941,deposit_success,2024-03-02 08:55:19.149749956
user_0765,landing,2024-03-02 08:56:12.635932945
user_0025,deposit_success,2024-03-02 09:00:01.070294985
user_0795,landing,2024-03-02 09:01:10.879716327
user_0003,landing,2024-03-02 09:01:37.272007236
user_0763,landing,2024-03-02 09:03:05.751101343
user_0488,landing,2024-03-02 09:03:54.572206017
user_0003,registration,2024-03-02 09:04:37.272007236
user_1044,registration,2024-03-02 09:06:33.441031710
user_0003,deposit_form,2024-03-02 09:08:37.272007236
user_1087,registration,2024-03-02 09:10:57.500694978
user_1044,deposit_form,2024-03-02 09:14:33.441031710
user_0377,deposit_success,2024-03-02 09:15:12.647110148
user_0338,landing,2024-03-02 09:15:23.389227072
user_0404,landing,2024-03-02 09:16:49.272810203
user_1067,landing,2024-03-02 09:17:08.895212372
user_0696,landing,2024-03-02 09:17:18.564551613
user_0915,landing,2024-03-02 09:17:54.900414934
user_0733,registration,2024-03-02 09:19:03.915783566
user_0058,registration,2024-03-02 09:19:50.478970597
user_0067,landing,2024-03-02 09:20:08.344655919
user_0067,registration,2024-03-02 09:22:08.344655919
user_0045,landing,2024-03-02 09:24:36.521839821
user_0733,deposit_form,2024-03-02 09:25:03.915783566
user_0574,registration,2024-03-02 09:31:25.144241112
user_1192,landing,2024-03-02 09:34:10.561377201
user_1033,landing,2024-03-02 09:34:29.793030254
user_1087,deposit_form,2024-03-02 09:34:57.500694978
user_0765,registration,2024-03-02 09:35:12.635932945
user_1033,registration,2024-03-02 09:36:29.793030254
user_0045,registration,2024-03-02 09:40:36.521839821
user_0067,deposit_form,2024-03-02 09:46:08.344655919
user_0338,registration,2024-03-02 09:47:23.389227072
user_1033,deposit_form,2024-03-02 09:47:29.793030254
user_0733,deposit_success,2024-03-02 09:50:03.915783566
user_1087,deposit_success,2024-03-02 09:52:57.500694978
user_0599,landing,2024-03-02 09:54:11.437823253
user_0328,landing,2024-03-02 09:54:47.494333540
user_1033,deposit_success,2024-03-02 09:56:29.793030254
user_1010,landing,2024-03-02 09:57:08.030544447
user_0093,landing,2024-03-02 10:04:48.847874268
user_0338,deposit_form,2024-03-02 10:07:23.389227072
user_0067,deposit_success,2024-03-02 10:12:08.344655919
user_1192,registration,2024-03-02 10:13:10.561377201
user_0267,landing,2024-03-02 10:15:04.502565082
user_1091,landing,2024-03-02 10:18:39.753804880
user_0387,landing,2024-03-02 10:19:00.600532514
user_0574,deposit_form,2024-03-02 10:21:25.144241112
user_0387,registration,2024-03-02 10:23:00.600532514
user_0599,registration,2024-03-02 10:23:11.437823253
user_0338,deposit_success,2024-03-02 10:26:23.389227072
user_1010,registration,2024-03-02 10:29:08.030544447
user_0159,landing,2024-03-02 10:29:54.817069578
user_0100,landing,2024-03-02 10:33:11.425367937
user_0885,landing,2024-03-02 10:33:16.472099322
user_0885,registration,2024-03-02 10:41:16.472099322
user_0599,deposit_form,2024-03-02 10:43:11.437823253
user_0574,deposit_success,2024-03-02 10:45:25.144241112
user_0139,landing,2024-03-02 10:47:15.776514114
user_0966,landing,2024-03-02 10:48:00.343009299
user_0599,deposit_success,2024-03-02 10:54:11.437823253
user_0159,registration,2024-03-02 10:54:54.817069578
user_0069,landing,2024-03-02 10:56:01.414253799
user_1015,landing,2024-03-02 10:57:14.991732691
user_1091,registration,2024-03-02 10:57:39.753804880
user_0743,landing,2024-03-02 11:02:35.298059604
user_0874,landing,2024-03-02 11:05:42.198822024
user_0230,landing,2024-03-02 11:08:24.947800969
user_0885,deposit_form,2024-03-02 11:09:16.472099322
user_0139,registration,2024-03-02 11:13:15.776514114
user_0434,landing,2024-03-02 11:15:55.698402261
user_0387,deposit_form,2024-03-02 11:17:00.600532514
user_0691,landing,2024-03-02 11:19:44.449949348
user_0434,registration,2024-03-02 11:20:55.698402261
user_0006,landing,2024-03-02 11:22:40.989781725
user_1154,landing,2024-03-02 11:25:16.396696264
user_1015,registration,2024-03-02 11:26:14.991732691
user_0230,registration,2024-03-02 11:28:24.947800969
user_0038,landing,2024-03-02 11:28:49.388000829
user_0069,registration,2024-03-02 11:29:01.414253799
user_0885,deposit_success,2024-03-02 11:29:16.472099322
user_0482,landing,2024-03-02 11:31:05.830307374
user_0038,registration,2024-03-02 11:34:49.388000829
user_0838,landing,2024-03-02 11:36:09.717300932
user_1154,registration,2024-03-02 11:36:16.396696264
user_0607,landing,2024-03-02 11:40:06.898842559
user_0491,landing,2024-03-02 11:44:32.582885492
user_0905,landing,2024-03-02 11:44:44.314472238
user_0719,landing,2024-03-02 11:45:50.878011488
user_0305,landing,2024-03-02 11:46:19.250778676
user_0482,registration,2024-03-02 11:51:05.830307374
user_0393,landing,2024-03-02 11:53:33.709843550
user_1091,deposit_form,2024-03-02 11:53:39.753804880
user_0110,landing,2024-03-02 11:56:50.990259987
user_0001,landing,2024-03-02 11:58:00.798805236
user_1003,landing,2024-03-02 11:58:47.934755511
user_0116,landing,2024-03-02 11:59:26.454212545
user_1091,deposit_success,2024-03-02 12:00:39.753804880
user_0905,registration,2024-03-02 12:02:44.314472238
user_0691,registration,2024-03-02 12:03:44.449949348
user_0112,landing,2024-03-02 12:05:26.484569613
user_0393,registration,2024-03-02 12:06:33.709843550
user_0006,registration,2024-03-02 12:06:40.989781725
user_0838,registration,2024-03-02 12:07:09.717300932
user_0130,landing,2024-03-02 12:07:30.741007915
user_0139,deposit_form,2024-03-02 12:09:15.776514114
user_0214,landing,2024-03-02 12:11:46.565576491
user_0491,registration,2024-03-02 12:12:32.582885492
user_0905,deposit_form,2024-03-02 12:13:44.314472238
user_0110,registration,2024-03-02 12:13:50.990259987
user_0607,registration,2024-03-02 12:15:06.898842559
user_0719,registration,2024-03-02 12:15:50.878011488
user_0871,landing,2024-03-02 12:17:49.889050969
user_0524,landing,2024-03-02 12:23:24.865945958
user_0424,landing,2024-03-02 12:24:17.557669130
user_0038,deposit_form,2024-03-02 12:24:49.388000829
user_0905,deposit_success,2024-03-02 12:25:44.314472238
user_0116,registration,2024-03-02 12:32:26.454212545
user_1003,registration,2024-03-02 12:38:47.934755511
user_0754,landing,2024-03-02 12:40:24.825985456
user_0116,deposit_form,2024-03-02 12:40:26.454212545
user_1140,landing,2024-03-02 12:42:02.683830729
user_0815,landing,2024-03-02 12:42:21.097583708
user_0092,landing,2024-03-02 12:44:54.804154275
user_0871,registration,2024-03-02 12:45:49.889050969
user_0600,landing,2024-03-02 12:46:58.671150412
user_0846,landing,2024-03-02 12:48:26.148538173
user_0112,registration,2024-03-02 12:49:26.484569613
user_0871,deposit_form,2024-03-02 12:52:49.889050969
user_1003,deposit_form,2024-03-02 12:53:47.934755511
user_0099,landing,2024-03-02 13:01:21.075127896
user_0006,deposit_form,2024-03-02 13:05:40.989781725
user_0762,landing,2024-03-02 13:07:44.803167556
user_1191,landing,2024-03-02 13:12:37.383884769
user_0735,landing,2024-03-02 13:12:40.771283083
user_0931,landing,2024-03-02 13:13:50.655133664
user_0299,landing,2024-03-02 13:14:05.594006594
user_0185,landing,2024-03-02 13:15:21.771843948
user_0754,registration,2024-03-02 13:15:24.825985456
user_0131,landing,2024-03-02 13:17:42.865175320
user_0112,deposit_form,2024-03-02 13:18:26.484569613
user_0092,registration,2024-03-02 13:18:54.804154275
user_0762,registration,2024-03-02 13:19:44.803167556
user_0371,landing,2024-03-02 13:21:29.653945556
user_0006,deposit_success,2024-03-02 13:24:40.989781725
user_1140,registration,2024-03-02 13:27:02.683830729
user_0815,registration,2024-03-02 13:27:21.097583708
user_0092,deposit_form,2024-03-02 13:27:54.804154275
user_0846,registration,2024-03-02 13:28:26.148538173
user_0902,landing,2024-03-02 13:29:27.504158326
user_0145,landing,2024-03-02 13:33:03.889177671
user_1180,landing,2024-03-02 13:33:58.910633272
user_0362,landing,2024-03-02 13:36:40.633809973
user_0112,deposit_success,2024-03-02 13:37:26.484569613
user_0041,landing,2024-03-02 13:37:30.667865887
user_1001,landing,2024-03-02 13:37:59.800221048
user_1100,landing,2024-03-02 13:38:28.059888822
user_0925,landing,2024-03-02 13:38:46.790222118
user_1037,landing,2024-03-02 13:38:51.578304381
user_1196,landing,2024-03-02 13:42:08.134500027
user_0099,registration,2024-03-02 13:42:21.075127896
user_0371,registration,2024-03-02 13:47:29.653945556
user_0389,landing,2024-03-02 13:47:35.429603636
user_0092,deposit_success,2024-03-02 13:48:54.804154275
user_0145,registration,2024-03-02 13:50:03.889177671
user_0299,registration,2024-03-02 13:51:05.594006594
user_0371,deposit_form,2024-03-02 13:51:29.653945556
user_0735,registration,2024-03-02 13:53:40.771283083
user_0653,landing,2024-03-02 13:54:14.707532700
user_0268,landing,2024-03-02 13:56:20.492807514
user_0299,deposit_form,2024-03-02 13:57:05.594006594
user_1100,registration,2024-03-02 13:57:28.059888822
user_0909,landing,2024-03-02 13:59:59.495973968
user_0299,deposit_success,2024-03-02 14:01:05.594006594
user_0973,landing,2024-03-02 14:01:51.450389738
user_0902,registration,2024-03-02 14:03:27.504158326
user_0764,landing,2024-03-02 14:07:33.498340748
user_0832,landing,2024-03-02 14:07:44.195739920
user_0815,deposit_form,2024-03-02 14:09:21.097583708
user_0647,landing,2024-03-02 14:10:02.618421546
user_1180,registration,2024-03-02 14:10:58.910633272
user_0268,registration,2024-03-02 14:12:20.492807514
user_0754,deposit_form,2024-03-02 14:15:24.825985456
user_0912,landing,2024-03-02 14:16:19.518363062
user_0754,deposit_success,2024-03-02 14:17:24.825985456
user_0041,registration,2024-03-02 14:17:30.667865887
user_0373,landing,2024-03-02 14:17:50.543419369
user_0902,deposit_form,2024-03-02 14:18:27.504158326
user_0832,registration,2024-03-02 14:18:44.195739920
user_0362,registration,2024-03-02 14:19:40.633809973
user_0653,registration,2024-03-02 14:28:14.707532700
user_0231,landing,2024-03-02 14:28:39.500247968
user_0804,landing,2024-03-02 14:29:46.737035055
user_0804,registration,2024-03-02 14:30:46.737035055
user_1110,landing,2024-03-02 14:34:36.459551899
user_0948,landing,2024-03-02 14:36:22.389118354
user_0902,deposit_success,2024-03-02 14:36:27.504158326
user_0798,landing,2024-03-02 14:36:59.189716576
user_0764,registration,2024-03-02 14:40:33.498340748
user_1130,landing,2024-03-02 14:41:34.873273269
user_0587,landing,2024-03-02 14:42:45.444520818
